Value of N,Comparisons of O(n),Comparisons of O(M + log n),Comparisons of O(log n)
906900,543692,90812,0
907000,544546,90736,0
907100,544510,90960,0
907200,543988,91247,0
907300,544174,90391,0
907400,545319,90709,0
907500,544362,90617,0
907600,544391,90579,0
907700,544583,90597,0
907800,544472,90760,0
907900,544888,90682,0
908000,544946,90825,0
908100,544466,90721,0
908200,544737,90880,0
908300,545276,90843,0
908400,545760,90974,0
908500,545012,90676,0
908600,544712,91145,0
908700,545395,90800,0
908800,545365,90980,0
908900,545253,91669,0
909000,544400,90723,0
909100,546178,91323,0
909200,545447,90877,0
909300,546344,90790,0
909400,546180,90694,0
909500,546182,91386,0
909600,545009,90769,0
909700,546410,90811,0
909800,545608,90963,0
909900,546310,91211,0
910000,546311,90881,0
910100,545467,91183,0
910200,546771,91137,0
910300,547062,91565,0
910400,546403,91255,0
910500,546290,90908,0
910600,546851,90993,0
910700,546084,90818,0
910800,546510,91131,0
910900,547134,91976,0
911000,547006,91258,0
911100,546334,91061,0
911200,546031,90793,0
911300,546160,90799,0
911400,547402,91233,0
911500,546800,91112,0
911600,546723,91022,0
911700,547117,90889,0
911800,546404,90759,0
911900,547119,91570,0
912000,547646,91335,0
912100,546889,91188,0
912200,547143,91167,0
912300,547853,91561,0
912400,547347,91768,0
912500,547370,91396,0
912600,547161,90796,0
912700,547372,91697,0
912800,547710,91103,0
912900,547782,91241,0
913000,547992,91314,0
913100,547460,91267,0
913200,548040,91651,0
913300,547938,91377,0
913400,548577,91486,0
913500,547909,91446,0
913600,547910,91409,0
913700,548301,91707,0
913800,547349,91289,0
913900,548129,91111,0
914000,549300,91481,0
914100,548639,91650,0
914200,548553,91548,0
914300,547919,91093,0
914400,548437,92055,0
914500,549002,91863,0
914600,548683,91173,0
914700,548382,91022,0
914800,549121,91511,0
914900,548334,91916,0
915000,549369,91295,0
915100,549066,91545,0
915200,549593,91086,0
915300,549824,91828,0
915400,549389,91075,0
915500,549096,91239,0
915600,550234,91277,0
915700,549424,91415,0
915800,549572,91956,0
915900,549995,91405,0
916000,549169,91738,0
916100,550090,91898,0
916200,549960,91784,0
916300,550847,91774,0
916400,549802,91215,0
916500,550471,91730,0
916600,549810,91737,0
916700,549718,91660,0
916800,549949,91877,0
916900,550167,91774,0
917000,550287,92283,0
917100,550400,91856,0
917200,550715,91545,0
917300,550939,91961,0
917400,550262,91533,0
917500,550122,91554,0
917600,550245,91918,0
917700,551068,91748,0
917800,550713,91858,0
917900,550997,92368,0
918000,551027,91901,0
918100,551161,91775,0
918200,551716,91757,0
918300,551532,92320,0
918400,550474,91561,0
918500,550808,91844,0
918600,550870,92042,0
918700,551194,92108,0
918800,551446,92072,0
918900,551489,91811,0
919000,551205,92029,0
919100,552062,91919,0
919200,551912,92404,0
919300,551497,91818,0
919400,551206,91640,0
919500,551622,92313,0
919600,552128,91968,0
919700,552117,91668,0
919800,552526,92495,0
919900,551434,91799,0
920000,552299,92236,0
920100,552658,92176,0
920200,551719,91831,0
920300,551421,91513,0
920400,552102,92023,0
920500,552654,92503,0
920600,551589,91953,0
920700,552283,92218,0
920800,552856,92198,0
920900,551707,92015,0
921000,552728,92151,0
921100,552402,91948,0
921200,551914,91571,0
921300,553397,92217,0
921400,552590,92433,0
921500,552740,92161,0
921600,552419,92007,0
921700,552646,92099,0
921800,552802,92025,0
921900,553916,92227,0
922000,553466,91979,0
922100,553301,92565,0
922200,552654,91569,0
922300,553905,92285,0
922400,553428,92532,0
922500,554030,92304,0
922600,552709,92152,0
922700,554380,92497,0
922800,553757,92040,0
922900,553200,92061,0
923000,554645,92353,0
923100,553483,92310,0
923200,553393,91870,0
923300,554220,93004,0
923400,554479,92556,0
923500,554303,92533,0
923600,553681,92384,0
923700,554558,91991,0
923800,553879,91902,0
923900,555301,92647,0
924000,554287,92481,0
924100,554442,91933,0
924200,554920,92703,0
924300,555051,92377,0
924400,553907,92179,0
924500,554585,92874,0
924600,554008,92144,0
924700,554815,92358,0
924800,555709,92643,0
924900,554353,92503,0
925000,554904,92836,0
925100,555058,92446,0
925200,556224,93289,0
925300,554930,92426,0
925400,555835,92575,0
925500,555313,92607,0
925600,555010,92299,0
925700,555651,92629,0
925800,555413,92939,0
925900,554959,92821,0
926000,555583,92776,0
926100,555495,93111,0
926200,556002,92764,0
926300,555869,92495,0
926400,556412,93013,0
926500,555577,92302,0
926600,556288,92205,0
926700,555860,92456,0
926800,556370,92568,0
926900,556934,92890,0
927000,556424,92880,0
927100,556471,92392,0
927200,556453,92859,0
927300,556079,92812,0
927400,556302,92836,0
927500,556012,92709,0
927600,556346,92849,0
927700,556912,92370,0
927800,556692,93130,0
927900,557104,93188,0
928000,556447,93021,0
928100,557307,92710,0
928200,556452,92602,0
928300,557427,92771,0
928400,557664,92749,0
928500,557223,93165,0
928600,556777,92345,0
928700,557202,92944,0
928800,557217,92998,0
928900,556298,92765,0
929000,558222,93826,0
929100,556919,92315,0
929200,557654,93195,0
929300,557779,92693,0
929400,556992,92847,0
929500,557304,92810,0
929600,557273,92705,0
929700,558574,93394,0
929800,558113,92738,0
929900,557581,92971,0
930000,558487,92875,0
930100,557370,93256,0
930200,557390,92862,0
930300,558851,92976,0
930400,558637,93140,0
930500,558686,92907,0
930600,558570,92846,0
930700,557986,92723,0
930800,558831,93099,0
930900,557809,93176,0
931000,558542,92649,0
931100,557754,92682,0
931200,557648,92612,0
931300,559106,92954,0
931400,558338,93515,0
931500,559448,93171,0
931600,558760,93437,0
931700,558988,92846,0
931800,558007,92985,0
931900,558084,93176,0
932000,559461,92949,0
932100,558264,92536,0
932200,559545,93044,0
932300,560105,93138,0
932400,559531,92939,0
932500,558734,93368,0
932600,558972,93405,0
932700,559294,93125,0
932800,559462,93535,0
932900,559830,93210,0
933000,559799,93443,0
933100,559664,93495,0
933200,559919,93467,0
933300,558699,92634,0
933400,560692,93791,0
933500,559868,92995,0
933600,560523,93707,0
933700,559651,93006,0
933800,561042,93645,0
933900,560663,93378,0
934000,560780,93559,0
934100,559941,93735,0
934200,560566,93624,0
934300,561350,93934,0
934400,560242,93336,0
934500,561223,93554,0
934600,560839,93444,0
934700,560111,93110,0
934800,560453,93377,0
934900,561355,93752,0
935000,560774,93250,0
935100,560778,93208,0
935200,561925,93693,0
935300,561118,93577,0
935400,562199,94039,0
935500,561845,93053,0
935600,561020,93524,0
935700,561529,93632,0
935800,561196,93322,0
935900,561321,93494,0
936000,561254,93317,0
936100,561464,94057,0
936200,561171,93403,0
936300,561887,93181,0
936400,561883,93415,0
936500,561970,93585,0
936600,561478,93549,0
936700,561922,93767,0
936800,562588,93552,0
936900,561621,93206,0
937000,562191,93647,0
937100,562816,94019,0
937200,561891,93546,0
937300,561965,93864,0
937400,561926,93643,0
937500,562593,93888,0
937600,562607,93372,0
937700,562920,93426,0
937800,562278,93270,0
937900,562877,94217,0
938000,562640,93250,0
938100,562870,93795,0
938200,562626,93646,0
938300,563272,94043,0
938400,563100,93505,0
938500,563119,93617,0
938600,563941,94154,0
938700,562945,94111,0
938800,562680,93953,0
938900,564033,94084,0
939000,564366,94085,0
939100,562371,93697,0
939200,563939,93855,0
939300,564101,93914,0
939400,564565,94074,0
939500,562781,93786,0
939600,563887,94104,0
939700,563766,93670,0
939800,563254,93607,0
939900,564197,93666,0
940000,563721,94125,0
940100,563790,94212,0
940200,563959,93970,0
940300,563758,94007,0
940400,564533,94231,0
940500,564032,94031,0
940600,565053,94431,0
940700,564246,93822,0
940800,564153,93782,0
940900,565370,94056,0
941000,565384,94024,0
941100,563855,93740,0
941200,565692,94323,0
941300,564473,94073,0
941400,566222,94305,0
941500,564903,93871,0
941600,565693,94232,0
941700,565398,94591,0
941800,565706,94464,0
941900,565622,94434,0
942000,564271,93790,0
942100,564853,94154,0
942200,565551,94015,0
942300,565110,93889,0
942400,566070,94291,0
942500,565669,94438,0
942600,565948,94346,0
942700,565360,93828,0
942800,566273,94930,0
942900,566281,94362,0
943000,565109,94442,0
943100,566276,94432,0
943200,566251,94573,0
943300,567092,94347,0
943400,565759,94370,0
943500,565607,94244,0
943600,566433,94622,0
943700,565970,94665,0
943800,566880,94370,0
943900,566302,94383,0
944000,565866,94283,0
944100,566483,94775,0
944200,566306,93972,0
944300,566472,94009,0
944400,567202,94625,0
944500,566699,94669,0
944600,566895,94420,0
944700,567166,94441,0
944800,566293,94900,0
944900,567566,94808,0
945000,567410,94335,0
945100,567659,94751,0
945200,567787,94596,0
945300,567794,94510,0
945400,567612,94916,0
945500,567765,94758,0
945600,567442,94530,0
945700,568122,94685,0
945800,566823,95016,0
945900,567630,94701,0
946000,567278,94455,0
946100,567484,94694,0
946200,568318,94781,0
946300,567662,94688,0
946400,567980,94984,0
946500,567675,94531,0
946600,568172,95036,0
946700,567835,95226,0
946800,568530,94855,0
946900,567701,94630,0
947000,568516,94699,0
947100,567817,94460,0
947200,568438,94901,0
947300,567388,94931,0
947400,568464,94812,0
947500,568403,94610,0
947600,567699,94284,0
947700,568647,94557,0
947800,569306,94813,0
947900,569021,94514,0
948000,569591,95004,0
948100,568457,95031,0
948200,569076,94626,0
948300,568836,94550,0
948400,568796,94803,0
948500,569230,94923,0
948600,569280,95046,0
948700,569013,94750,0
948800,568359,94369,0
948900,568754,94982,0
949000,569185,94802,0
949100,569775,95254,0
949200,569231,94384,0
949300,569095,94778,0
949400,569603,94920,0
949500,570197,95349,0
949600,570166,94972,0
949700,569525,95173,0
949800,568812,94700,0
949900,569660,94853,0
950000,569912,94671,0
950100,570068,95048,0
950200,569632,94942,0
950300,570236,95026,0
950400,570018,95021,0
950500,569970,94947,0
950600,570132,94378,0
950700,570742,95417,0
950800,570344,94956,0
950900,570661,95017,0
951000,570867,95494,0
951100,570635,95002,0
951200,569761,94944,0
951300,570879,94805,0
951400,571496,94726,0
951500,571357,95128,0
951600,571379,95053,0
951700,570968,95121,0
951800,571087,95907,0
951900,570835,95407,0
952000,570682,94866,0
952100,571135,95100,0
952200,571290,95155,0
952300,571068,95660,0
952400,570740,94726,0
952500,571735,95002,0
952600,571853,95374,0
952700,571422,94990,0
952800,571210,95116,0
952900,572383,95345,0
953000,571484,94903,0
953100,571581,95057,0
953200,571656,95672,0
953300,572481,95265,0
953400,571714,95273,0
953500,572563,95656,0
953600,572320,95864,0
953700,572265,95582,0
953800,572004,95207,0
953900,571134,95102,0
954000,572610,95398,0
954100,572778,95608,0
954200,572527,95271,0
954300,572840,95401,0
954400,573013,95328,0
954500,572698,95394,0
954600,573167,95477,0
954700,573027,95110,0
954800,572141,95703,0
954900,573702,95492,0
955000,573122,95829,0
955100,573095,95773,0
955200,574056,95429,0
955300,572795,95780,0
955400,573146,95688,0
955500,573730,95819,0
955600,573354,95464,0
955700,573073,95631,0
955800,573627,95346,0
955900,573316,94995,0
956000,573586,95453,0
956100,573398,95392,0
956200,574057,95769,0
956300,573418,95448,0
956400,573490,95457,0
956500,574109,95708,0
956600,574188,95943,0
956700,573665,95395,0
956800,574101,95737,0
956900,573767,95774,0
957000,574501,95689,0
957100,574235,95731,0
957200,574928,95731,0
957300,574373,96041,0
957400,573702,95532,0
957500,575411,95674,0
957600,575102,95911,0
957700,575641,96180,0
957800,574673,95873,0
957900,574744,96070,0
958000,575703,95910,0
958100,575640,95800,0
958200,574807,95433,0
958300,574435,95647,0
958400,574386,95724,0
958500,575087,95746,0
958600,575325,95567,0
958700,575081,96454,0
958800,575082,95772,0
958900,575360,95618,0
959000,574788,95503,0
959100,576183,95887,0
959200,575568,95878,0
959300,575658,95914,0
959400,575158,96178,0
959500,574871,96001,0
959600,575718,95817,0
959700,576200,95618,0
959800,575371,95877,0
959900,575746,96155,0
960000,576765,96316,0
960100,576714,95819,0
960200,576637,95914,0
960300,576441,96224,0
960400,576670,96549,0
960500,576957,96257,0
960600,575892,96457,0
960700,576076,96384,0
960800,576188,95751,0
960900,576782,95999,0
961000,576442,96172,0
961100,576549,96334,0
961200,576512,96380,0
961300,577157,96042,0
961400,576626,96339,0
961500,577149,95911,0
961600,576457,96135,0
961700,577015,95809,0
961800,577388,96389,0
961900,576856,95912,0
962000,576659,96181,0
962100,576731,96289,0
962200,577202,96388,0
962300,577512,96544,0
962400,577861,96333,0
962500,577018,96425,0
962600,577252,96312,0
962700,577671,96314,0
962800,577480,96090,0
962900,577120,95961,0
963000,578187,96685,0
963100,577771,96145,0
963200,578595,95951,0
963300,578241,96307,0
963400,577816,96084,0
963500,578956,96682,0
963600,578691,96533,0
963700,578618,96736,0
963800,577687,96599,0
963900,578479,96464,0
964000,577845,96031,0
964100,578532,96160,0
964200,578306,96123,0
964300,578737,96499,0
964400,578558,96811,0
964500,579223,96823,0
964600,578729,96567,0
964700,578344,96273,0
964800,578470,96615,0
964900,579082,96912,0
965000,578166,96393,0
965100,579239,96751,0
965200,579737,96828,0
965300,579646,95903,0
965400,578557,96725,0
965500,579448,96274,0
965600,580901,96463,0
965700,578817,96407,0
965800,580273,97085,0
965900,579154,96748,0
966000,580060,96722,0
966100,579785,96742,0
966200,580416,96551,0
966300,580236,96596,0
966400,579263,96256,0
966500,579358,96825,0
966600,579057,97161,0
966700,580297,96611,0
966800,580967,96549,0
966900,580098,97242,0
967000,580440,96784,0
967100,581226,96950,0
967200,580151,96354,0
967300,579725,96365,0
967400,581436,97008,0
967500,580837,96892,0
967600,580203,96386,0
967700,579875,96939,0
967800,581234,97242,0
967900,580824,96541,0
968000,581010,96672,0
968100,581011,96838,0
968200,580220,96516,0
968300,580468,96580,0
968400,580939,97320,0
968500,581176,96809,0
968600,580165,96323,0
968700,581632,96554,0
968800,581295,96655,0
968900,581273,96792,0
969000,580798,96176,0
969100,581205,96914,0
969200,581127,97309,0
969300,581562,96823,0
969400,581252,96810,0
969500,581341,97376,0
969600,582815,97056,0
969700,581968,96819,0
969800,581910,97297,0
969900,581704,96780,0
970000,582468,97232,0
970100,581598,96744,0
970200,582054,97321,0
970300,583202,96987,0
970400,581782,97485,0
970500,582681,96860,0
970600,582259,97132,0
970700,582320,97088,0
970800,581899,97136,0
970900,582114,97493,0
971000,582165,96722,0
971100,582273,96858,0
971200,582933,97214,0
971300,583656,97413,0
971400,582462,97090,0
971500,582903,97632,0
971600,582437,97014,0
971700,583290,96894,0
971800,583847,97463,0
971900,583591,97294,0
972000,583009,97230,0
972100,583150,97606,0
972200,583452,97192,0
972300,583605,97334,0
972400,583176,97123,0
972500,582928,97489,0
972600,583253,97308,0
972700,583709,97400,0
972800,584506,97596,0
972900,583473,97126,0
973000,583416,97038,0
973100,584422,97619,0
973200,584388,96941,0
973300,583657,97044,0
973400,583335,96825,0
973500,583867,97048,0
973600,584297,97349,0
973700,584187,97345,0
973800,583719,96926,0
973900,584384,97036,0
974000,584340,97198,0
974100,584407,97768,0
974200,585178,97574,0
974300,585230,97720,0
974400,584861,97711,0
974500,585244,97751,0
974600,584368,97775,0
974700,584365,97415,0
974800,585653,97314,0
974900,585426,97250,0
975000,585189,98168,0
975100,585609,97560,0
975200,585331,97249,0
975300,584493,97611,0
975400,585034,97770,0
975500,585256,97139,0
975600,585664,97078,0
975700,585802,97236,0
975800,585488,97713,0
975900,585463,97936,0
976000,584876,97805,0
976100,585428,98121,0
976200,585389,97640,0
976300,586856,98154,0
976400,585401,97384,0
976500,586847,97601,0
976600,585500,97340,0
976700,585915,98160,0
976800,585716,97489,0
976900,585797,97629,0
977000,586207,97786,0
977100,586388,97830,0
977200,586435,98264,0
977300,586130,97760,0
977400,586783,97542,0
977500,586208,97303,0
977600,587049,97231,0
977700,587157,97902,0
977800,585939,97597,0
977900,586586,97704,0
978000,586904,98076,0
978100,586814,97804,0
978200,586528,97553,0
978300,586429,97875,0
978400,586449,97498,0
978500,586945,98057,0
978600,586960,98167,0
978700,587953,98032,0
978800,587718,98271,0
978900,587328,98053,0
979000,588203,97869,0
979100,587882,97903,0
979200,587203,97948,0
979300,587950,97797,0
979400,587583,98156,0
979500,587708,97811,0
979600,586975,97978,0
979700,587503,97591,0
979800,587630,97506,0
979900,588514,98294,0
980000,587425,98052,0
980100,587798,98101,0
980200,588825,98544,0
980300,588728,98370,0
980400,587926,98100,0
980500,588550,97743,0
980600,588296,98343,0
980700,588110,98506,0
980800,587784,97954,0
980900,588408,98079,0
981000,588693,97843,0
981100,588819,98059,0
981200,589040,97667,0
981300,589044,98070,0
981400,588922,98116,0
981500,589547,98589,0
981600,589126,98217,0
981700,588560,98249,0
981800,589394,98386,0
981900,589508,98401,0
982000,589816,98183,0
982100,589277,98585,0
982200,589707,97992,0
982300,589185,98128,0
982400,589926,98181,0
982500,589102,97797,0
982600,589493,98111,0
982700,589299,98231,0
982800,589812,98107,0
982900,589394,98544,0
983000,589087,98514,0
983100,589511,98529,0
983200,590552,98196,0
983300,590783,98572,0
983400,590282,98273,0
983500,590603,98516,0
983600,589922,98446,0
983700,589650,98553,0
983800,590268,98510,0
983900,589852,98393,0
984000,590138,97796,0
984100,590087,98677,0
984200,590441,98378,0
984300,589521,98560,0
984400,590846,98642,0
984500,590422,98968,0
